=======================================================
ALL-GRID MATHEMATICAL PATTERN REPORT
Target Character: 'A'
Total File Size: 243496 characters
Grid Dimensions: 100 cols x 2435 rows
=======================================================

Row 0001 [Slots      0..    99] | Count: 25 | Type: IRREGULAR_CLUSTER  | Formula: Start #5, Deltas: 1.8.2.2.1.1...
Row 1539 [Slots 153800..153899] | Count:  2 | Type: ARITHMETIC_STEP    | Formula: Slot(k) = 153809 + (6 * k) [k=0..1]
Row 1540 [Slots 153900..153999] | Count:  3 | Type: IRREGULAR_CLUSTER  | Formula: Start #153923, Deltas: 8.66
Row 1541 [Slots 154000..154099] | Count:  1 | Type: SINGLE             | Formula: Slot #154013 (Offset +13)
Row 1542 [Slots 154100..154199] | Count:  2 | Type: ARITHMETIC_STEP    | Formula: Slot(k) = 154100 + (86 * k) [k=0..1]
Row 1543 [Slots 154200..154299] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 1544 [Slots 154300..154399] | Count:  1 | Type: SINGLE             | Formula: Slot #154368 (Offset +68)
Row 1545 [Slots 154400..154499] | Count:  3 | Type: IRREGULAR_CLUSTER  | Formula: Start #154408, Deltas: 59.16
Row 1546 [Slots 154500..154599] | Count:  2 | Type: ARITHMETIC_STEP    | Formula: Slot(k) = 154564 + (5 * k) [k=0..1]
Row 1547 [Slots 154600..154699] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 1548 [Slots 154700..154799] | Count:  4 | Type: IRREGULAR_CLUSTER  | Formula: Start #154740, Deltas: 8.33.11
Row 1549 [Slots 154800..154899] | Count:  1 | Type: SINGLE             | Formula: Slot #154804 (Offset +4)
Row 1550 [Slots 154900..154999] | Count:  1 | Type: SINGLE             | Formula: Slot #154936 (Offset +36)
Row 1551 [Slots 155000..155099] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 1552 [Slots 155100..155199] | Count:  1 | Type: SINGLE             | Formula: Slot #155165 (Offset +65)
Row 1553 [Slots 155200..155299] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 1554 [Slots 155300..155399] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 1555 [Slots 155400..155499] | Count:  1 | Type: SINGLE             | Formula: Slot #155478 (Offset +78)
Row 1556 [Slots 155500..155599] | Count:  1 | Type: SINGLE             | Formula: Slot #155515 (Offset +15)
Row 1557 [Slots 155600..155699] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 1558 [Slots 155700..155799] | Count:  2 | Type: ARITHMETIC_STEP    | Formula: Slot(k) = 155721 + (17 * k) [k=0..1]
Row 1559 [Slots 155800..155899] | Count:  2 | Type: ARITHMETIC_STEP    | Formula: Slot(k) = 155886 + (12 * k) [k=0..1]
Row 1560 [Slots 155900..155999] | Count:  4 | Type: IRREGULAR_CLUSTER  | Formula: Start #155914, Deltas: 22.20.4
Row 1561 [Slots 156000..156099] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 1562 [Slots 156100..156199] | Count:  3 | Type: IRREGULAR_CLUSTER  | Formula: Start #156129, Deltas: 7.52
Row 1563 [Slots 156200..156299] | Count:  1 | Type: SINGLE             | Formula: Slot #156247 (Offset +47)
Row 1564 [Slots 156300..156399] | Count:  2 | Type: ARITHMETIC_STEP    | Formula: Slot(k) = 156339 + (33 * k) [k=0..1]
Row 1565 [Slots 156400..156499] | Count:  3 | Type: IRREGULAR_CLUSTER  | Formula: Start #156437, Deltas: 6.54
Row 1566 [Slots 156500..156599] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 1567 [Slots 156600..156699] | Count:  1 | Type: SINGLE             | Formula: Slot #156610 (Offset +10)
Row 1568 [Slots 156700..156799] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 1569 [Slots 156800..156899] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 1570 [Slots 156900..156999] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 1571 [Slots 157000..157099] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 1572 [Slots 157100..157199] | Count:  2 | Type: ARITHMETIC_STEP    | Formula: Slot(k) = 157135 + (47 * k) [k=0..1]
Row 1573 [Slots 157200..157299] | Count:  3 | Type: IRREGULAR_CLUSTER  | Formula: Start #157209, Deltas: 7.61
Row 1574 [Slots 157300..157399] | Count:  1 | Type: SINGLE             | Formula: Slot #157350 (Offset +50)
Row 1575 [Slots 157400..157499] | Count:  1 | Type: SINGLE             | Formula: Slot #157401 (Offset +1)
Row 1576 [Slots 157500..157599] | Count:  2 | Type: ARITHMETIC_STEP    | Formula: Slot(k) = 157547 + (49 * k) [k=0..1]
Row 1577 [Slots 157600..157699] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 1578 [Slots 157700..157799] | Count:  5 | Type: IRREGULAR_CLUSTER  | Formula: Start #157704, Deltas: 23.15.23.33
Row 1579 [Slots 157800..157899] | Count:  2 | Type: ARITHMETIC_STEP    | Formula: Slot(k) = 157833 + (29 * k) [k=0..1]
Row 1580 [Slots 157900..157999] | Count:  1 | Type: SINGLE             | Formula: Slot #157924 (Offset +24)
Row 1581 [Slots 158000..158099] | Count:  1 | Type: SINGLE             | Formula: Slot #158011 (Offset +11)
Row 1582 [Slots 158100..158199] | Count:  5 | Type: IRREGULAR_CLUSTER  | Formula: Start #158112, Deltas: 10.5.14.1
Row 1583 [Slots 158200..158299] | Count:  2 | Type: ARITHMETIC_STEP    | Formula: Slot(k) = 158209 + (12 * k) [k=0..1]
Row 1584 [Slots 158300..158399] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 1585 [Slots 158400..158499] | Count:  2 | Type: ARITHMETIC_STEP    | Formula: Slot(k) = 158433 + (30 * k) [k=0..1]
Row 1586 [Slots 158500..158599] | Count:  1 | Type: SINGLE             | Formula: Slot #158581 (Offset +81)
Row 1587 [Slots 158600..158699] | Count:  2 | Type: ARITHMETIC_STEP    | Formula: Slot(k) = 158617 + (65 * k) [k=0..1]
Row 1588 [Slots 158700..158799] | Count:  2 | Type: ARITHMETIC_STEP    | Formula: Slot(k) = 158781 + (15 * k) [k=0..1]
Row 1589 [Slots 158800..158899] | Count:  2 | Type: SOLID_RUN          | Formula: Start #158828, Solid Run of 2 (AAAA...)
Row 1590 [Slots 158900..158999] | Count:  1 | Type: SINGLE             | Formula: Slot #158908 (Offset +8)
Row 1591 [Slots 159000..159099] | Count:  1 | Type: SINGLE             | Formula: Slot #159071 (Offset +71)
Row 1592 [Slots 159100..159199] | Count:  1 | Type: SINGLE             | Formula: Slot #159139 (Offset +39)
Row 1593 [Slots 159200..159299] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 1594 [Slots 159300..159399] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 1595 [Slots 159400..159499] | Count:  2 | Type: ARITHMETIC_STEP    | Formula: Slot(k) = 159401 + (28 * k) [k=0..1]
Row 1596 [Slots 159500..159599] | Count:  3 | Type: IRREGULAR_CLUSTER  | Formula: Start #159531, Deltas: 50.6
Row 1597 [Slots 159600..159699] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 1598 [Slots 159700..159799] | Count:  2 | Type: ARITHMETIC_STEP    | Formula: Slot(k) = 159732 + (43 * k) [k=0..1]
Row 1599 [Slots 159800..159899] | Count:  1 | Type: SINGLE             | Formula: Slot #159882 (Offset +82)
Row 1600 [Slots 159900..159999] | Count:  2 | Type: ARITHMETIC_STEP    | Formula: Slot(k) = 159909 + (19 * k) [k=0..1]
Row 1601 [Slots 160000..160099] | Count:  2 | Type: ARITHMETIC_STEP    | Formula: Slot(k) = 160066 + (22 * k) [k=0..1]
Row 1602 [Slots 160100..160199] | Count:  1 | Type: SINGLE             | Formula: Slot #160191 (Offset +91)
Row 1603 [Slots 160200..160299] | Count:  1 | Type: SINGLE             | Formula: Slot #160285 (Offset +85)
Row 1604 [Slots 160300..160399] | Count:  2 | Type: ARITHMETIC_STEP    | Formula: Slot(k) = 160379 + (12 * k) [k=0..1]
Row 1605 [Slots 160400..160499] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 1606 [Slots 160500..160599] | Count:  3 | Type: IRREGULAR_CLUSTER  | Formula: Start #160520, Deltas: 12.11
Row 1607 [Slots 160600..160699] | Count:  2 | Type: ARITHMETIC_STEP    | Formula: Slot(k) = 160663 + (22 * k) [k=0..1]
Row 1608 [Slots 160700..160799] | Count:  2 | Type: ARITHMETIC_STEP    | Formula: Slot(k) = 160736 + (36 * k) [k=0..1]
Row 1609 [Slots 160800..160899] | Count:  1 | Type: SINGLE             | Formula: Slot #160807 (Offset +7)
Row 1610 [Slots 160900..160999] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 1611 [Slots 161000..161099] | Count:  2 | Type: ARITHMETIC_STEP    | Formula: Slot(k) = 161087 + (9 * k) [k=0..1]
Row 1612 [Slots 161100..161199] | Count:  4 | Type: IRREGULAR_CLUSTER  | Formula: Start #161158, Deltas: 1.15.7
Row 1613 [Slots 161200..161299] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 1614 [Slots 161300..161399] | Count:  4 | Type: IRREGULAR_CLUSTER  | Formula: Start #161303, Deltas: 21.69.6
Row 1615 [Slots 161400..161499] | Count:  1 | Type: SINGLE             | Formula: Slot #161445 (Offset +45)
Row 1616 [Slots 161500..161599] | Count:  4 | Type: IRREGULAR_CLUSTER  | Formula: Start #161531, Deltas: 1.27.32
Row 1617 [Slots 161600..161699] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 1618 [Slots 161700..161799] | Count:  2 | Type: ARITHMETIC_STEP    | Formula: Slot(k) = 161723 + (29 * k) [k=0..1]
Row 1619 [Slots 161800..161899] | Count:  1 | Type: SINGLE             | Formula: Slot #161878 (Offset +78)
Row 1620 [Slots 161900..161999] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 1621 [Slots 162000..162099] | Count:  3 | Type: IRREGULAR_CLUSTER  | Formula: Start #162052, Deltas: 25.15
Row 1622 [Slots 162100..162199] | Count:  1 | Type: SINGLE             | Formula: Slot #162171 (Offset +71)
Row 1623 [Slots 162200..162299] | Count:  2 | Type: ARITHMETIC_STEP    | Formula: Slot(k) = 162208 + (85 * k) [k=0..1]
Row 1624 [Slots 162300..162399] | Count:  1 | Type: SINGLE             | Formula: Slot #162346 (Offset +46)
Row 1625 [Slots 162400..162499] | Count:  2 | Type: ARITHMETIC_STEP    | Formula: Slot(k) = 162445 + (17 * k) [k=0..1]
Row 1626 [Slots 162500..162599] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 1627 [Slots 162600..162699] | Count:  1 | Type: SINGLE             | Formula: Slot #162661 (Offset +61)
Row 1628 [Slots 162700..162799] | Count:  1 | Type: SINGLE             | Formula: Slot #162745 (Offset +45)
Row 1629 [Slots 162800..162899] | Count:  1 | Type: SINGLE             | Formula: Slot #162871 (Offset +71)
Row 1630 [Slots 162900..162999] | Count:  6 | Type: IRREGULAR_CLUSTER  | Formula: Start #162902, Deltas: 22.18.1.16.34
Row 1631 [Slots 163000..163099] | Count:  5 | Type: IRREGULAR_CLUSTER  | Formula: Start #163034, Deltas: 11.30.18.6
Row 1632 [Slots 163100..163199] | Count:  1 | Type: SINGLE             | Formula: Slot #163184 (Offset +84)
Row 1633 [Slots 163200..163299] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 1634 [Slots 163300..163399] | Count:  1 | Type: SINGLE             | Formula: Slot #163376 (Offset +76)
Row 1635 [Slots 163400..163499] | Count:  2 | Type: ARITHMETIC_STEP    | Formula: Slot(k) = 163420 + (27 * k) [k=0..1]
Row 1636 [Slots 163500..163599] | Count:  3 | Type: IRREGULAR_CLUSTER  | Formula: Start #163519, Deltas: 19.51
Row 1637 [Slots 163600..163699] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 1638 [Slots 163700..163799] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 1639 [Slots 163800..163899] | Count:  2 | Type: ARITHMETIC_STEP    | Formula: Slot(k) = 163851 + (35 * k) [k=0..1]
Row 1640 [Slots 163900..163999] | Count:  2 | Type: ARITHMETIC_STEP    | Formula: Slot(k) = 163928 + (67 * k) [k=0..1]
Row 1641 [Slots 164000..164099] | Count:  1 | Type: SINGLE             | Formula: Slot #164071 (Offset +71)
Row 1642 [Slots 164100..164199] | Count:  4 | Type: IRREGULAR_CLUSTER  | Formula: Start #164107, Deltas: 2.41.18
Row 1643 [Slots 164200..164299] | Count:  1 | Type: SINGLE             | Formula: Slot #164221 (Offset +21)
Row 1644 [Slots 164300..164399] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 1645 [Slots 164400..164499] | Count:  1 | Type: SINGLE             | Formula: Slot #164492 (Offset +92)
Row 1646 [Slots 164500..164599] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 1647 [Slots 164600..164699] | Count:  2 | Type: ARITHMETIC_STEP    | Formula: Slot(k) = 164641 + (23 * k) [k=0..1]
Row 1648 [Slots 164700..164799] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 1649 [Slots 164800..164899] | Count:  2 | Type: ARITHMETIC_STEP    | Formula: Slot(k) = 164883 + (12 * k) [k=0..1]
Row 1650 [Slots 164900..164999] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 1651 [Slots 165000..165099] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 1652 [Slots 165100..165199] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 1653 [Slots 165200..165299] | Count:  1 | Type: SINGLE             | Formula: Slot #165296 (Offset +96)
Row 1654 [Slots 165300..165399] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 1655 [Slots 165400..165499] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 1656 [Slots 165500..165599] | Count:  2 | Type: ARITHMETIC_STEP    | Formula: Slot(k) = 165530 + (18 * k) [k=0..1]
Row 1657 [Slots 165600..165699] | Count:  1 | Type: SINGLE             | Formula: Slot #165665 (Offset +65)
Row 1658 [Slots 165700..165799] | Count:  2 | Type: ARITHMETIC_STEP    | Formula: Slot(k) = 165703 + (64 * k) [k=0..1]
Row 1659 [Slots 165800..165899] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 1660 [Slots 165900..165999] | Count:  2 | Type: ARITHMETIC_STEP    | Formula: Slot(k) = 165932 + (32 * k) [k=0..1]
Row 1661 [Slots 166000..166099] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 1662 [Slots 166100..166199] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 1663 [Slots 166200..166299] | Count:  2 | Type: ARITHMETIC_STEP    | Formula: Slot(k) = 166225 + (11 * k) [k=0..1]
Row 1664 [Slots 166300..166399] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 1665 [Slots 166400..166499] | Count:  3 | Type: IRREGULAR_CLUSTER  | Formula: Start #166448, Deltas: 13.14
Row 1666 [Slots 166500..166599] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 1667 [Slots 166600..166699] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 1668 [Slots 166700..166799] | Count:  1 | Type: SINGLE             | Formula: Slot #166705 (Offset +5)
Row 1669 [Slots 166800..166899] | Count:  2 | Type: ARITHMETIC_STEP    | Formula: Slot(k) = 166823 + (30 * k) [k=0..1]
Row 1670 [Slots 166900..166999] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 1671 [Slots 167000..167099] | Count:  1 | Type: SINGLE             | Formula: Slot #167029 (Offset +29)
Row 1672 [Slots 167100..167199] | Count:  2 | Type: SOLID_RUN          | Formula: Start #167140, Solid Run of 2 (AAAA...)
Row 1673 [Slots 167200..167299] | Count:  1 | Type: SINGLE             | Formula: Slot #167298 (Offset +98)
Row 1674 [Slots 167300..167399] | Count:  1 | Type: SINGLE             | Formula: Slot #167379 (Offset +79)
Row 1675 [Slots 167400..167499] | Count:  1 | Type: SINGLE             | Formula: Slot #167414 (Offset +14)
Row 1676 [Slots 167500..167599] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 1677 [Slots 167600..167699] | Count:  3 | Type: IRREGULAR_CLUSTER  | Formula: Start #167622, Deltas: 15.28
Row 1678 [Slots 167700..167799] | Count:  1 | Type: SINGLE             | Formula: Slot #167783 (Offset +83)
Row 1679 [Slots 167800..167899] | Count:  3 | Type: IRREGULAR_CLUSTER  | Formula: Start #167855, Deltas: 10.3
Row 1680 [Slots 167900..167999] | Count:  3 | Type: IRREGULAR_CLUSTER  | Formula: Start #167936, Deltas: 42.10
Row 1681 [Slots 168000..168099] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 1682 [Slots 168100..168199] | Count:  1 | Type: SINGLE             | Formula: Slot #168159 (Offset +59)
Row 1683 [Slots 168200..168299] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 1684 [Slots 168300..168399] | Count:  3 | Type: IRREGULAR_CLUSTER  | Formula: Start #168316, Deltas: 1.55
Row 1685 [Slots 168400..168499] | Count:  1 | Type: SINGLE             | Formula: Slot #168431 (Offset +31)
Row 1686 [Slots 168500..168599] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 1687 [Slots 168600..168699] | Count:  1 | Type: SINGLE             | Formula: Slot #168690 (Offset +90)
Row 1688 [Slots 168700..168799] | Count:  1 | Type: SINGLE             | Formula: Slot #168751 (Offset +51)
Row 1689 [Slots 168800..168899] | Count:  2 | Type: ARITHMETIC_STEP    | Formula: Slot(k) = 168817 + (16 * k) [k=0..1]
Row 1690 [Slots 168900..168999] | Count:  1 | Type: SINGLE             | Formula: Slot #168908 (Offset +8)
Row 1691 [Slots 169000..169099] | Count:  2 | Type: ARITHMETIC_STEP    | Formula: Slot(k) = 169023 + (33 * k) [k=0..1]
Row 1692 [Slots 169100..169199] | Count:  2 | Type: ARITHMETIC_STEP    | Formula: Slot(k) = 169101 + (65 * k) [k=0..1]
Row 1693 [Slots 169200..169299] | Count:  1 | Type: SINGLE             | Formula: Slot #169219 (Offset +19)
Row 1694 [Slots 169300..169399] | Count:  3 | Type: IRREGULAR_CLUSTER  | Formula: Start #169332, Deltas: 21.25
Row 1695 [Slots 169400..169499] | Count:  1 | Type: SINGLE             | Formula: Slot #169432 (Offset +32)
Row 1696 [Slots 169500..169599] | Count:  2 | Type: ARITHMETIC_STEP    | Formula: Slot(k) = 169508 + (66 * k) [k=0..1]
Row 1697 [Slots 169600..169699] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 1698 [Slots 169700..169799] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 1699 [Slots 169800..169899] | Count:  2 | Type: ARITHMETIC_STEP    | Formula: Slot(k) = 169860 + (9 * k) [k=0..1]
Row 1700 [Slots 169900..169999] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 1701 [Slots 170000..170099] | Count:  1 | Type: SINGLE             | Formula: Slot #170043 (Offset +43)
Row 1702 [Slots 170100..170199] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 1703 [Slots 170200..170299] | Count:  1 | Type: SINGLE             | Formula: Slot #170208 (Offset +8)
Row 1704 [Slots 170300..170399] | Count:  1 | Type: SINGLE             | Formula: Slot #170341 (Offset +41)
Row 1705 [Slots 170400..170499] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 1706 [Slots 170500..170599] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 1707 [Slots 170600..170699] | Count:  1 | Type: SINGLE             | Formula: Slot #170694 (Offset +94)
Row 1708 [Slots 170700..170799] | Count:  1 | Type: SINGLE             | Formula: Slot #170781 (Offset +81)
Row 1709 [Slots 170800..170899] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
